layer,head,metric,auroc,direction
3,27,fiedler_value,0.75,1.0
3,27,connectivity_ratio,0.75,1.0
3,27,spectral_entropy_norm,0.75,1.0
3,27,hfer,0.75,-1.0
3,27,spectral_radius,0.75,-1.0
3,28,fiedler_value,0.75,-1.0
3,28,connectivity_ratio,0.75,-1.0
3,28,spectral_entropy_norm,0.75,1.0
3,28,spectral_radius,0.75,-1.0
3,29,fiedler_value,0.75,-1.0
3,29,connectivity_ratio,0.75,-1.0
3,29,spectral_entropy_norm,0.75,1.0
3,29,hfer,0.75,1.0
3,29,spectral_radius,0.75,1.0
3,30,fiedler_value,0.75,-1.0
3,30,connectivity_ratio,0.75,-1.0
3,30,spectral_entropy_norm,0.75,1.0
3,30,hfer,0.75,-1.0
3,31,spectral_entropy_norm,0.75,1.0
3,31,hfer,0.75,-1.0
3,31,spectral_radius,0.75,1.0
4,0,fiedler_value,0.75,-1.0
4,0,connectivity_ratio,0.75,-1.0
4,0,spectral_radius,0.75,1.0
4,1,connectivity_ratio,0.75,-1.0
4,1,spectral_entropy_norm,0.75,1.0
4,1,hfer,0.75,-1.0
4,2,fiedler_value,0.75,-1.0
4,2,connectivity_ratio,0.75,-1.0
4,3,spectral_entropy_norm,0.75,1.0
4,3,hfer,0.75,-1.0
4,4,spectral_entropy_norm,0.75,1.0
4,4,hfer,0.75,-1.0
4,4,spectral_radius,0.75,1.0
4,5,fiedler_value,0.75,-1.0
4,5,spectral_entropy_norm,0.75,1.0
4,5,hfer,0.75,-1.0
4,5,spectral_radius,0.75,1.0
4,6,fiedler_value,0.75,-1.0
4,6,connectivity_ratio,0.75,-1.0
4,6,spectral_entropy_norm,0.75,1.0
4,6,hfer,0.75,-1.0
4,6,spectral_radius,0.75,1.0
4,7,fiedler_value,0.75,1.0
4,7,connectivity_ratio,0.75,1.0
4,7,spectral_radius,0.75,1.0
4,8,fiedler_value,0.75,-1.0
4,8,connectivity_ratio,0.75,-1.0
4,8,spectral_entropy_norm,0.75,1.0
4,8,spectral_radius,0.75,1.0
4,9,fiedler_value,0.75,-1.0
4,9,connectivity_ratio,0.75,-1.0
4,9,spectral_entropy_norm,0.75,1.0
4,9,hfer,0.75,-1.0
4,9,spectral_radius,0.75,1.0
4,10,spectral_entropy_norm,0.75,-1.0
4,10,hfer,0.75,1.0
4,10,spectral_radius,0.75,-1.0
4,11,spectral_entropy_norm,0.75,1.0
4,11,hfer,0.75,-1.0
4,12,connectivity_ratio,0.75,-1.0
4,12,spectral_entropy_norm,0.75,1.0
4,12,hfer,0.75,-1.0
4,12,spectral_radius,0.75,1.0
4,13,fiedler_value,0.75,-1.0
4,13,connectivity_ratio,0.75,-1.0
4,14,connectivity_ratio,0.75,-1.0
4,14,spectral_entropy_norm,0.75,1.0
4,15,fiedler_value,0.75,1.0
4,15,connectivity_ratio,0.75,1.0
4,15,spectral_entropy_norm,0.75,1.0
4,16,spectral_entropy_norm,0.75,1.0
4,16,hfer,0.75,-1.0
4,16,spectral_radius,0.75,1.0
4,17,spectral_entropy_norm,0.75,1.0
4,17,hfer,0.75,-1.0
4,18,fiedler_value,0.75,1.0
4,18,connectivity_ratio,0.75,1.0
4,18,spectral_entropy_norm,0.75,1.0
4,18,hfer,0.75,-1.0
4,18,spectral_radius,0.75,-1.0
4,19,spectral_entropy_norm,0.75,1.0
4,19,hfer,0.75,-1.0
4,19,spectral_radius,0.75,1.0
4,20,fiedler_value,0.75,-1.0
4,20,connectivity_ratio,0.75,-1.0
4,20,spectral_entropy_norm,0.75,1.0
4,20,hfer,0.75,-1.0
4,20,spectral_radius,0.75,1.0
4,21,connectivity_ratio,0.75,1.0
4,21,spectral_entropy_norm,0.75,1.0
4,21,hfer,0.75,-1.0
4,21,spectral_radius,0.75,1.0
4,22,fiedler_value,0.75,1.0
4,22,connectivity_ratio,0.75,1.0
4,22,spectral_entropy_norm,0.75,1.0
4,22,hfer,0.75,-1.0
4,22,spectral_radius,0.75,-1.0
4,23,spectral_entropy_norm,0.75,1.0
4,23,hfer,0.75,-1.0
4,23,spectral_radius,0.75,1.0
4,24,spectral_entropy_norm,0.75,1.0
4,24,hfer,0.75,-1.0
4,24,spectral_radius,0.75,-1.0
4,25,connectivity_ratio,0.75,-1.0
4,25,hfer,0.75,-1.0
4,25,spectral_radius,0.75,1.0
4,26,fiedler_value,0.75,-1.0
4,26,connectivity_ratio,0.75,-1.0
4,26,spectral_entropy_norm,0.75,1.0
4,26,hfer,0.75,-1.0
4,27,spectral_entropy_norm,0.75,1.0
4,27,hfer,0.75,-1.0
4,28,fiedler_value,0.75,1.0
4,28,spectral_entropy_norm,0.75,1.0
4,28,hfer,0.75,-1.0
4,28,spectral_radius,0.75,1.0
4,29,fiedler_value,0.75,1.0
4,29,spectral_entropy_norm,0.75,1.0
4,29,hfer,0.75,1.0
4,30,spectral_entropy_norm,0.75,1.0
4,30,hfer,0.75,-1.0
4,30,spectral_radius,0.75,1.0
4,31,spectral_entropy_norm,0.75,1.0
4,31,hfer,0.75,-1.0
5,0,fiedler_value,0.75,-1.0
5,0,connectivity_ratio,0.75,-1.0
5,0,spectral_entropy_norm,0.75,1.0
5,0,spectral_radius,0.75,-1.0
5,1,hfer,0.75,-1.0
5,1,spectral_radius,0.75,1.0
5,2,fiedler_value,0.75,-1.0
5,2,connectivity_ratio,0.75,-1.0
5,2,spectral_entropy_norm,0.75,1.0
5,2,hfer,0.75,1.0
5,2,spectral_radius,0.75,-1.0
5,3,fiedler_value,0.75,-1.0
5,3,connectivity_ratio,0.75,-1.0
5,3,hfer,0.75,1.0
5,4,fiedler_value,0.75,-1.0
5,4,connectivity_ratio,0.75,-1.0
5,4,spectral_entropy_norm,0.75,1.0
5,5,spectral_entropy_norm,0.75,1.0
5,5,hfer,0.75,-1.0
5,5,spectral_radius,0.75,-1.0
5,6,fiedler_value,0.75,-1.0
5,6,connectivity_ratio,0.75,-1.0
5,6,spectral_entropy_norm,0.75,1.0
5,6,hfer,0.75,-1.0
5,7,fiedler_value,0.75,-1.0
5,7,connectivity_ratio,0.75,-1.0
5,7,spectral_entropy_norm,0.75,1.0
5,7,spectral_radius,0.75,1.0
5,8,spectral_entropy_norm,0.75,-1.0
5,8,hfer,0.75,1.0
5,8,spectral_radius,0.75,-1.0
5,9,connectivity_ratio,0.75,1.0
5,9,spectral_entropy_norm,0.75,1.0
5,9,spectral_radius,0.75,-1.0
5,10,fiedler_value,0.75,-1.0
5,10,spectral_entropy_norm,0.75,1.0
5,10,spectral_radius,0.75,-1.0
5,11,fiedler_value,0.75,-1.0
5,11,connectivity_ratio,0.75,-1.0
5,11,spectral_entropy_norm,0.75,1.0
5,11,spectral_radius,0.75,-1.0
5,12,connectivity_ratio,0.75,1.0
5,12,spectral_entropy_norm,0.75,1.0
5,12,hfer,0.75,-1.0
5,13,fiedler_value,0.75,1.0
5,13,connectivity_ratio,0.75,1.0
5,13,spectral_entropy_norm,0.75,1.0
5,13,hfer,0.75,-1.0
5,13,spectral_radius,0.75,-1.0
5,14,fiedler_value,0.75,-1.0
5,14,spectral_entropy_norm,0.75,1.0
5,14,hfer,0.75,-1.0
5,14,spectral_radius,0.75,-1.0
5,15,spectral_entropy_norm,0.75,1.0
5,15,hfer,0.75,-1.0
5,15,spectral_radius,0.75,1.0
5,16,fiedler_value,0.75,-1.0
5,16,connectivity_ratio,0.75,-1.0
5,16,spectral_entropy_norm,0.75,1.0
5,16,hfer,0.75,-1.0
5,17,fiedler_value,0.75,-1.0
5,17,connectivity_ratio,0.75,-1.0
5,17,spectral_entropy_norm,0.75,1.0
5,17,hfer,0.75,-1.0
5,17,spectral_radius,0.75,1.0
5,18,fiedler_value,0.75,1.0
5,18,connectivity_ratio,0.75,1.0
5,18,spectral_entropy_norm,0.75,1.0
5,18,hfer,0.75,-1.0
5,18,spectral_radius,0.75,1.0
5,19,fiedler_value,0.75,1.0
5,19,spectral_entropy_norm,0.75,1.0
5,19,hfer,0.75,-1.0
5,20,fiedler_value,0.75,-1.0
5,20,connectivity_ratio,0.75,-1.0
5,20,hfer,0.75,-1.0
5,20,spectral_radius,0.75,1.0
5,21,fiedler_value,0.75,-1.0
5,21,connectivity_ratio,0.75,-1.0
5,21,spectral_entropy_norm,0.75,1.0
5,22,fiedler_value,0.75,-1.0
5,22,connectivity_ratio,0.75,-1.0
5,22,spectral_entropy_norm,0.75,1.0
5,22,hfer,0.75,-1.0
5,22,spectral_radius,0.75,1.0
5,23,fiedler_value,0.75,-1.0
5,23,connectivity_ratio,0.75,-1.0
5,23,spectral_entropy_norm,0.75,1.0
5,23,hfer,0.75,-1.0
5,23,spectral_radius,0.75,1.0
5,24,fiedler_value,0.75,1.0
5,24,connectivity_ratio,0.75,1.0
5,24,spectral_radius,0.75,-1.0
5,25,spectral_entropy_norm,0.75,1.0
5,26,fiedler_value,0.75,1.0
5,26,connectivity_ratio,0.75,1.0
5,26,spectral_entropy_norm,0.75,1.0
5,26,hfer,0.75,-1.0
5,26,spectral_radius,0.75,-1.0
5,27,fiedler_value,0.75,-1.0
5,27,connectivity_ratio,0.75,-1.0
5,27,spectral_entropy_norm,0.75,1.0
5,27,hfer,0.75,-1.0
5,27,spectral_radius,0.75,-1.0
5,28,spectral_entropy_norm,0.75,1.0
5,28,hfer,0.75,-1.0
5,28,spectral_radius,0.75,-1.0
5,29,fiedler_value,0.75,-1.0
5,29,connectivity_ratio,0.75,-1.0
5,29,spectral_entropy_norm,0.75,1.0
5,29,hfer,0.75,-1.0
5,30,spectral_entropy_norm,0.75,1.0
5,30,hfer,0.75,1.0
5,30,spectral_radius,0.75,-1.0
5,31,fiedler_value,0.75,-1.0
5,31,connectivity_ratio,0.75,-1.0
5,31,hfer,0.75,1.0
6,0,fiedler_value,0.75,-1.0
6,0,spectral_entropy_norm,0.75,1.0
6,1,fiedler_value,0.75,-1.0
6,1,connectivity_ratio,0.75,-1.0
6,1,spectral_entropy_norm,0.75,1.0
6,1,spectral_radius,0.75,-1.0
6,2,fiedler_value,0.75,-1.0
6,2,connectivity_ratio,0.75,-1.0
6,2,spectral_entropy_norm,0.75,1.0
6,2,hfer,0.75,-1.0
6,2,spectral_radius,0.75,1.0
6,3,fiedler_value,0.75,-1.0
6,3,spectral_entropy_norm,0.75,1.0
6,3,hfer,0.75,-1.0
6,3,spectral_radius,0.75,-1.0
6,4,spectral_entropy_norm,0.75,1.0
6,4,hfer,0.75,-1.0
6,4,spectral_radius,0.75,-1.0
6,5,connectivity_ratio,0.75,-1.0
6,5,spectral_entropy_norm,0.75,-1.0
6,5,hfer,0.75,1.0
6,5,spectral_radius,0.75,-1.0
6,6,fiedler_value,0.75,-1.0
6,6,spectral_entropy_norm,0.75,1.0
6,6,hfer,0.75,1.0
6,6,spectral_radius,0.75,-1.0
6,7,spectral_entropy_norm,0.75,1.0
6,7,hfer,0.75,-1.0
6,8,fiedler_value,0.75,-1.0
6,8,connectivity_ratio,0.75,-1.0
6,8,spectral_entropy_norm,0.75,1.0
6,8,spectral_radius,0.75,-1.0
6,9,fiedler_value,0.75,-1.0
6,9,connectivity_ratio,0.75,-1.0
6,9,spectral_entropy_norm,0.75,1.0
6,9,hfer,0.75,1.0
6,9,spectral_radius,0.75,1.0
6,10,spectral_entropy_norm,0.75,1.0
6,10,hfer,0.75,-1.0
6,10,spectral_radius,0.75,-1.0
6,11,spectral_entropy_norm,0.75,1.0
6,11,hfer,0.75,-1.0
6,11,spectral_radius,0.75,-1.0
6,12,fiedler_value,0.75,-1.0
6,12,connectivity_ratio,0.75,-1.0
6,12,hfer,0.75,1.0
6,13,fiedler_value,0.75,1.0
6,13,connectivity_ratio,0.75,1.0
6,13,spectral_entropy_norm,0.75,1.0
6,13,hfer,0.75,-1.0
6,13,spectral_radius,0.75,-1.0
6,14,spectral_entropy_norm,0.75,-1.0
6,14,hfer,0.75,1.0
6,14,spectral_radius,0.75,-1.0
6,15,fiedler_value,0.75,-1.0
6,15,spectral_entropy_norm,0.75,1.0
6,15,hfer,0.75,-1.0
6,15,spectral_radius,0.75,-1.0
6,16,spectral_entropy_norm,0.75,1.0
6,16,hfer,0.75,-1.0
6,17,fiedler_value,0.75,-1.0
6,17,connectivity_ratio,0.75,-1.0
6,17,spectral_entropy_norm,0.75,1.0
6,17,hfer,0.75,-1.0
6,17,spectral_radius,0.75,1.0
6,18,hfer,0.75,-1.0
6,19,fiedler_value,0.75,1.0
6,19,spectral_entropy_norm,0.75,1.0
6,20,spectral_entropy_norm,0.75,1.0
6,21,spectral_entropy_norm,0.75,1.0
6,21,hfer,0.75,-1.0
6,21,spectral_radius,0.75,1.0
6,22,fiedler_value,0.75,-1.0
6,22,connectivity_ratio,0.75,-1.0
6,22,spectral_radius,0.75,-1.0
6,23,spectral_entropy_norm,0.75,1.0
6,23,spectral_radius,0.75,1.0
6,24,fiedler_value,0.75,1.0
6,24,connectivity_ratio,0.75,1.0
6,24,spectral_entropy_norm,0.75,1.0
6,24,hfer,0.75,-1.0
6,25,fiedler_value,0.75,1.0
6,25,connectivity_ratio,0.75,1.0
6,25,spectral_entropy_norm,0.75,1.0
6,25,spectral_radius,0.75,-1.0
6,26,connectivity_ratio,0.75,1.0
6,26,hfer,0.75,1.0
6,26,spectral_radius,0.75,-1.0
6,27,spectral_entropy_norm,0.75,1.0
6,27,hfer,0.75,-1.0
6,27,spectral_radius,0.75,1.0
6,28,fiedler_value,0.75,-1.0
6,28,connectivity_ratio,0.75,-1.0
6,28,hfer,0.75,1.0
6,28,spectral_radius,0.75,-1.0
6,29,fiedler_value,0.75,-1.0
6,29,connectivity_ratio,0.75,-1.0
6,29,spectral_entropy_norm,0.75,1.0
6,29,spectral_radius,0.75,-1.0
6,30,fiedler_value,0.75,-1.0
6,30,spectral_radius,0.75,-1.0
6,31,connectivity_ratio,0.75,1.0
6,31,spectral_entropy_norm,0.75,1.0
6,31,spectral_radius,0.75,-1.0
7,0,connectivity_ratio,0.75,-1.0
7,0,spectral_entropy_norm,0.75,1.0
7,0,hfer,0.75,-1.0
7,0,spectral_radius,0.75,-1.0
7,1,spectral_entropy_norm,0.75,1.0
7,1,hfer,0.75,-1.0
7,1,spectral_radius,0.75,-1.0
7,2,fiedler_value,0.75,-1.0
7,2,connectivity_ratio,0.75,-1.0
7,2,spectral_entropy_norm,0.75,1.0
7,2,hfer,0.75,1.0
7,2,spectral_radius,0.75,-1.0
7,3,fiedler_value,0.75,-1.0
7,3,spectral_entropy_norm,0.75,1.0
7,3,hfer,0.75,-1.0
7,4,connectivity_ratio,0.75,-1.0
7,4,spectral_entropy_norm,0.75,1.0
7,4,hfer,0.75,-1.0
7,4,spectral_radius,0.75,-1.0
7,5,fiedler_value,0.75,-1.0
7,5,spectral_entropy_norm,0.75,1.0
7,5,hfer,0.75,-1.0
7,5,spectral_radius,0.75,-1.0
7,6,fiedler_value,0.75,-1.0
7,6,connectivity_ratio,0.75,-1.0
7,6,spectral_entropy_norm,0.75,1.0
7,6,hfer,0.75,-1.0
7,6,spectral_radius,0.75,-1.0
7,7,spectral_entropy_norm,0.75,1.0
7,7,hfer,0.75,-1.0
7,8,connectivity_ratio,0.75,1.0
7,8,spectral_entropy_norm,0.75,1.0
7,8,hfer,0.75,1.0
7,8,spectral_radius,0.75,-1.0
7,9,fiedler_value,0.75,-1.0
7,9,connectivity_ratio,0.75,-1.0
7,9,hfer,0.75,1.0
7,9,spectral_radius,0.75,-1.0
7,10,fiedler_value,0.75,-1.0
7,10,connectivity_ratio,0.75,-1.0
7,10,spectral_entropy_norm,0.75,1.0
7,10,spectral_radius,0.75,-1.0
7,11,spectral_entropy_norm,0.75,1.0
7,11,hfer,0.75,1.0
7,11,spectral_radius,0.75,-1.0
7,12,spectral_entropy_norm,0.75,1.0
7,12,hfer,0.75,1.0
7,12,spectral_radius,0.75,-1.0
7,13,hfer,0.75,1.0
7,14,connectivity_ratio,0.75,-1.0
7,14,spectral_entropy_norm,0.75,1.0
7,14,hfer,0.75,-1.0
7,14,spectral_radius,0.75,1.0
7,15,hfer,0.75,1.0
7,15,spectral_radius,0.75,1.0
7,16,spectral_entropy_norm,0.75,1.0
7,16,hfer,0.75,-1.0
7,17,spectral_entropy_norm,0.75,1.0
7,17,hfer,0.75,-1.0
7,18,fiedler_value,0.75,1.0
7,18,connectivity_ratio,0.75,1.0
7,18,spectral_entropy_norm,0.75,1.0
7,18,hfer,0.75,-1.0
7,19,spectral_entropy_norm,0.75,1.0
7,19,hfer,0.75,1.0
7,20,fiedler_value,0.75,1.0
7,20,connectivity_ratio,0.75,1.0
7,20,spectral_entropy_norm,0.75,1.0
7,20,hfer,0.75,-1.0
7,20,spectral_radius,0.75,1.0
7,21,fiedler_value,0.75,1.0
7,21,connectivity_ratio,0.75,1.0
7,21,spectral_entropy_norm,0.75,1.0
7,21,hfer,0.75,-1.0
7,21,spectral_radius,0.75,-1.0
7,22,fiedler_value,0.75,1.0
7,22,connectivity_ratio,0.75,1.0
7,22,spectral_entropy_norm,0.75,1.0
7,22,hfer,0.75,-1.0
7,22,spectral_radius,0.75,-1.0
7,23,spectral_entropy_norm,0.75,1.0
7,23,hfer,0.75,-1.0
7,23,spectral_radius,0.75,1.0
7,24,spectral_entropy_norm,0.75,1.0
7,24,hfer,0.75,-1.0
7,25,fiedler_value,0.75,1.0
7,25,connectivity_ratio,0.75,1.0
7,25,spectral_entropy_norm,0.75,1.0
7,25,hfer,0.75,-1.0
7,25,spectral_radius,0.75,1.0
7,26,fiedler_value,0.75,1.0
7,26,spectral_entropy_norm,0.75,1.0
7,26,hfer,0.75,-1.0
7,27,fiedler_value,0.75,-1.0
7,27,connectivity_ratio,0.75,-1.0
7,27,hfer,0.75,1.0
7,27,spectral_radius,0.75,-1.0
7,28,fiedler_value,0.75,1.0
7,28,connectivity_ratio,0.75,1.0
7,28,spectral_entropy_norm,0.75,1.0
7,28,hfer,0.75,-1.0
7,29,fiedler_value,0.75,-1.0
7,29,connectivity_ratio,0.75,-1.0
7,29,hfer,0.75,1.0
7,29,spectral_radius,0.75,-1.0
7,30,spectral_entropy_norm,0.75,1.0
7,30,hfer,0.75,-1.0
7,31,connectivity_ratio,0.75,1.0
7,31,spectral_entropy_norm,0.75,1.0
7,31,spectral_radius,0.75,-1.0
8,0,fiedler_value,0.75,-1.0
8,0,connectivity_ratio,0.75,-1.0
8,0,spectral_entropy_norm,0.75,1.0
8,0,hfer,0.75,-1.0
8,0,spectral_radius,0.75,1.0
8,1,fiedler_value,0.75,-1.0
8,1,connectivity_ratio,0.75,-1.0
8,1,spectral_entropy_norm,0.75,1.0
8,1,spectral_radius,0.75,-1.0
8,2,fiedler_value,0.75,-1.0
8,2,connectivity_ratio,0.75,-1.0
8,2,hfer,0.75,1.0
8,3,connectivity_ratio,0.75,1.0
8,3,spectral_entropy_norm,0.75,1.0
8,3,hfer,0.75,-1.0
8,3,spectral_radius,0.75,1.0
8,4,hfer,0.75,1.0
8,4,spectral_radius,0.75,-1.0
8,5,fiedler_value,0.75,-1.0
8,5,connectivity_ratio,0.75,-1.0
8,5,spectral_entropy_norm,0.75,1.0
8,5,hfer,0.75,-1.0
8,6,fiedler_value,0.75,-1.0
8,6,connectivity_ratio,0.75,1.0
8,6,spectral_entropy_norm,0.75,1.0
8,6,hfer,0.75,1.0
8,7,spectral_entropy_norm,0.75,1.0
8,7,hfer,0.75,-1.0
8,7,spectral_radius,0.75,1.0
8,8,spectral_entropy_norm,0.75,1.0
8,8,hfer,0.75,-1.0
8,9,connectivity_ratio,0.75,1.0
8,9,hfer,0.75,1.0
8,9,spectral_radius,0.75,-1.0
8,10,fiedler_value,0.75,-1.0
8,10,spectral_entropy_norm,0.75,1.0
8,11,fiedler_value,0.75,-1.0
8,11,connectivity_ratio,0.75,-1.0
8,11,spectral_entropy_norm,0.75,1.0
8,11,hfer,0.75,-1.0
8,11,spectral_radius,0.75,1.0
8,12,fiedler_value,0.75,-1.0
8,12,connectivity_ratio,0.75,-1.0
8,12,spectral_entropy_norm,0.75,1.0
8,12,hfer,0.75,-1.0
8,13,spectral_entropy_norm,0.75,1.0
8,13,hfer,0.75,-1.0
8,14,fiedler_value,0.75,-1.0
8,14,spectral_entropy_norm,0.75,1.0
8,14,hfer,0.75,-1.0
8,14,spectral_radius,0.75,-1.0
8,15,spectral_entropy_norm,0.75,1.0
8,15,spectral_radius,0.75,-1.0
8,16,fiedler_value,0.75,1.0
8,16,connectivity_ratio,0.75,1.0
8,16,spectral_entropy_norm,0.75,1.0
8,16,hfer,0.75,-1.0
8,17,fiedler_value,0.75,-1.0
8,17,connectivity_ratio,0.75,-1.0
8,17,spectral_entropy_norm,0.75,1.0
8,17,hfer,0.75,-1.0
8,17,spectral_radius,0.75,1.0
8,18,fiedler_value,0.75,-1.0
8,18,connectivity_ratio,0.75,-1.0
8,18,spectral_entropy_norm,0.75,1.0
8,18,hfer,0.75,1.0
8,18,spectral_radius,0.75,-1.0
8,19,fiedler_value,0.75,-1.0
8,19,connectivity_ratio,0.75,-1.0
8,19,spectral_entropy_norm,0.75,1.0
8,19,spectral_radius,0.75,-1.0
8,20,fiedler_value,0.75,-1.0
8,20,connectivity_ratio,0.75,-1.0
8,20,spectral_entropy_norm,0.75,1.0
8,20,spectral_radius,0.75,-1.0
8,21,connectivity_ratio,0.75,1.0
8,21,spectral_entropy_norm,0.75,1.0
8,21,hfer,0.75,-1.0
8,21,spectral_radius,0.75,-1.0
8,22,fiedler_value,0.75,-1.0
8,22,spectral_entropy_norm,0.75,1.0
8,22,hfer,0.75,1.0
8,22,spectral_radius,0.75,-1.0
8,23,spectral_entropy_norm,0.75,1.0
8,24,fiedler_value,0.75,-1.0
8,24,connectivity_ratio,0.75,-1.0
8,24,spectral_entropy_norm,0.75,1.0
8,24,spectral_radius,0.75,-1.0
8,25,spectral_entropy_norm,0.75,1.0
8,25,hfer,0.75,-1.0
8,26,fiedler_value,0.75,1.0
8,26,connectivity_ratio,0.75,1.0
8,26,spectral_entropy_norm,0.75,1.0
8,26,hfer,0.75,-1.0
8,26,spectral_radius,0.75,1.0
8,27,spectral_entropy_norm,0.75,1.0
8,27,hfer,0.75,-1.0
8,28,spectral_entropy_norm,0.75,1.0
8,28,hfer,0.75,-1.0
8,28,spectral_radius,0.75,-1.0
8,29,fiedler_value,0.75,-1.0
8,29,connectivity_ratio,0.75,-1.0
8,29,spectral_entropy_norm,0.75,1.0
8,29,spectral_radius,0.75,1.0
8,30,spectral_entropy_norm,0.75,1.0
8,30,hfer,0.75,-1.0
8,31,fiedler_value,0.75,1.0
8,31,connectivity_ratio,0.75,1.0
8,31,spectral_entropy_norm,0.75,1.0
8,31,spectral_radius,0.75,-1.0
9,0,fiedler_value,0.75,-1.0
9,0,connectivity_ratio,0.75,-1.0
9,0,spectral_entropy_norm,0.75,1.0
9,1,connectivity_ratio,0.75,1.0
9,1,spectral_entropy_norm,0.75,1.0
9,1,hfer,0.75,-1.0
9,1,spectral_radius,0.75,1.0
9,2,spectral_entropy_norm,0.75,-1.0
9,2,hfer,0.75,1.0
9,3,spectral_entropy_norm,0.75,1.0
9,4,spectral_entropy_norm,0.75,-1.0
9,4,hfer,0.75,1.0
9,4,spectral_radius,0.75,-1.0
9,5,fiedler_value,0.75,1.0
9,5,spectral_entropy_norm,0.75,1.0
9,5,hfer,0.75,1.0
9,5,spectral_radius,0.75,-1.0
9,6,fiedler_value,0.75,-1.0
9,6,connectivity_ratio,0.75,-1.0
9,7,fiedler_value,0.75,-1.0
9,7,connectivity_ratio,0.75,-1.0
9,7,hfer,0.75,1.0
9,7,spectral_radius,0.75,-1.0
9,8,fiedler_value,0.75,-1.0
9,8,connectivity_ratio,0.75,-1.0
9,8,spectral_entropy_norm,0.75,1.0
9,9,fiedler_value,0.75,-1.0
9,9,connectivity_ratio,0.75,-1.0
9,10,spectral_entropy_norm,0.75,1.0
9,10,hfer,0.75,-1.0
9,10,spectral_radius,0.75,-1.0
9,11,hfer,0.75,1.0
9,11,spectral_radius,0.75,1.0
9,12,fiedler_value,0.75,-1.0
9,12,spectral_radius,0.75,-1.0
9,13,fiedler_value,0.75,-1.0
9,13,connectivity_ratio,0.75,-1.0
9,13,spectral_entropy_norm,0.75,1.0
9,13,spectral_radius,0.75,1.0
9,14,fiedler_value,0.75,-1.0
9,14,connectivity_ratio,0.75,-1.0
9,14,spectral_entropy_norm,0.75,1.0
9,14,hfer,0.75,1.0
9,14,spectral_radius,0.75,1.0
9,15,spectral_entropy_norm,0.75,1.0
9,15,spectral_radius,0.75,1.0
9,16,connectivity_ratio,0.75,-1.0
9,16,spectral_entropy_norm,0.75,1.0
9,16,hfer,0.75,-1.0
9,16,spectral_radius,0.75,1.0
9,17,connectivity_ratio,0.75,-1.0
9,17,spectral_entropy_norm,0.75,1.0
9,17,spectral_radius,0.75,1.0
9,18,fiedler_value,0.75,-1.0
9,18,spectral_entropy_norm,0.75,1.0
9,18,hfer,0.75,1.0
9,18,spectral_radius,0.75,-1.0
9,19,spectral_entropy_norm,0.75,1.0
9,19,hfer,0.75,-1.0
9,19,spectral_radius,0.75,1.0
9,20,fiedler_value,0.75,1.0
9,20,connectivity_ratio,0.75,1.0
9,20,spectral_entropy_norm,0.75,1.0
9,20,hfer,0.75,1.0
9,21,fiedler_value,0.75,-1.0
9,21,spectral_entropy_norm,0.75,1.0
9,21,spectral_radius,0.75,1.0
9,22,fiedler_value,0.75,-1.0
9,22,connectivity_ratio,0.75,-1.0
9,23,fiedler_value,0.75,1.0
9,23,connectivity_ratio,0.75,1.0
9,23,hfer,0.75,1.0
9,24,fiedler_value,0.75,-1.0
9,24,spectral_entropy_norm,0.75,1.0
9,24,hfer,0.75,-1.0
9,24,spectral_radius,0.75,-1.0
9,26,fiedler_value,0.75,1.0
9,26,connectivity_ratio,0.75,1.0
9,26,spectral_entropy_norm,0.75,1.0
9,26,spectral_radius,0.75,1.0
9,27,spectral_entropy_norm,0.75,-1.0
9,28,fiedler_value,0.75,1.0
9,29,fiedler_value,0.75,-1.0
9,29,connectivity_ratio,0.75,-1.0
9,29,hfer,0.75,1.0
9,29,spectral_radius,0.75,-1.0
9,30,fiedler_value,0.75,-1.0
9,30,spectral_entropy_norm,0.75,1.0
9,31,fiedler_value,0.75,1.0
9,31,connectivity_ratio,0.75,1.0
9,31,spectral_entropy_norm,0.75,1.0
9,31,hfer,0.75,-1.0
10,0,spectral_entropy_norm,0.75,1.0
10,0,spectral_radius,0.75,1.0
10,1,spectral_radius,0.75,-1.0
10,2,hfer,0.75,1.0
10,2,spectral_radius,0.75,-1.0
10,3,fiedler_value,0.75,-1.0
10,3,hfer,0.75,1.0
10,3,spectral_radius,0.75,1.0
10,4,fiedler_value,0.75,-1.0
10,4,connectivity_ratio,0.75,-1.0
10,4,hfer,0.75,1.0
10,5,fiedler_value,0.75,-1.0
10,5,connectivity_ratio,0.75,-1.0
10,5,spectral_entropy_norm,0.75,-1.0
10,5,hfer,0.75,1.0
10,5,spectral_radius,0.75,-1.0
10,6,spectral_entropy_norm,0.75,1.0
10,6,hfer,0.75,1.0
10,6,spectral_radius,0.75,-1.0
10,7,fiedler_value,0.75,-1.0
10,7,spectral_radius,0.75,-1.0
10,8,spectral_entropy_norm,0.75,1.0
10,9,spectral_entropy_norm,0.75,1.0
10,9,hfer,0.75,1.0
10,10,spectral_entropy_norm,0.75,-1.0
10,10,hfer,0.75,1.0
10,11,fiedler_value,0.75,-1.0
10,11,spectral_entropy_norm,0.75,1.0
10,11,hfer,0.75,-1.0
10,12,fiedler_value,0.75,-1.0
10,12,spectral_entropy_norm,0.75,-1.0
10,12,hfer,0.75,1.0
10,12,spectral_radius,0.75,-1.0
10,13,spectral_entropy_norm,0.75,1.0
10,13,spectral_radius,0.75,-1.0
